"","recid","province","department","dcode","year","month","dip","pres","total","ucr","pj","soc","con","enp","urb","lit","pop"
"16378",792,"Tucuman","Tafi",24009,1937,NA,0,1,6127,2962,NA,171,2635,2.36733508110046,0.450927875258706,0.65924032080558,30648.1818181816
"16379",7774,"Tucuman","Tafi",24009,1940,NA,1,0,7471,4250,NA,69,1975,3.47206974029541,0.450701204213229,0.695843224563905,32475.7272727271
"16380",1173,"Tucuman","Tafi",24009,1946,NA,0,1,7780,1980,5716,NA,NA,1.65484726428986,0.450247862122276,0.769049032080559,36130.8181818181
"16381",15195,"Tucuman","Tafi",24009,1948,3,1,0,8290,1201,5556,64,NA,2.06101489067078,0.461402421412259,0.793450967919441,37330.1304347825
"16382",15496,"Tucuman","Tafi",24009,1948,12,1,0,8561,1167,6552,NA,NA,1.63791608810425,0.461402421412259,0.793450967919441,37330.1304347825
"16383",8208,"Tucuman","Tafi",24009,1954,NA,1,0,10605,2393,7984,NA,92,1.61827051639557,0.528783119243123,0.866656775436084,40870.9130434783
"16384",14892,"Tucuman","Tafi",24009,1957,NA,1,0,20421,8103,9238,510,459,3.4729483127594,0.562473468158554,0.903259679194406,42641.3043478262
"16385",1704,"Tucuman","Tafi",24009,1958,NA,0,1,21356,12587,647,258,135,3.84493350982666,0.573703584463701,0.915460647113846,43231.4347826086
"16386",15890,"Tucuman","Tafi",24009,1960,NA,1,0,19264,7720,6288,198,95,4.864426612854,0.596163817073986,0.939862582952728,44411.6956521738
"16387",8639,"Tucuman","Tafi",24009,1962,NA,1,0,20445,5049,12274,NA,50,2.37089085578918,0.618624049684275,0.964264518791609,45591.956521739
"16388",9090,"Tucuman","Tafi",24009,1965,NA,1,0,21981,7594,10596,NA,166,5.37169027328491,0.652314398599707,1,47362.3478260869
"16389",16876,"Tucuman","Tafi",24009,1973,3,1,0,27574,1979,16069,NA,NA,2.95271730422974,0.742155329040855,1,52125.7481817357
"16390",4899,"Tucuman","Tafi",24009,1973,3,0,1,27729,2060,16291,NA,NA,2.54099130630493,0.742155329040855,1,52125.7481817357
"16391",5404,"Tucuman","Tafi",24009,1973,9,0,1,27801,2973,21334,NA,NA,1.64803850650787,0.742155329040855,1,52125.7481817357
"16392",6403,"Tucuman","Trancas",24010,1916,NA,1,0,720,401,NA,0,319,1.97439074516296,0.407867284435213,0.370730012655258,6108.0303030303
"16393",6940,"Tucuman","Trancas",24010,1920,NA,1,0,632,416,NA,NA,216,1.81794357299805,0.355239247733895,0.42755452375258,6610.09090909091
"16394",336,"Tucuman","Trancas",24010,1922,NA,0,1,639,486,NA,0,153,2.44437742233276,0.328925229383234,0.455966779301242,6861.12121212122
"16395",7312,"Tucuman","Trancas",24010,1926,NA,1,0,997,754,NA,1,242,3.09227561950684,0.276297192681916,0.512791290398567,7363.18181818182
"16396",717,"Tucuman","Trancas",24010,1928,NA,0,1,1267,928,NA,0,193,1.74535548686981,0.249983174331259,0.54120354594723,7614.21212121213
"16397",7684,"Tucuman","Trancas",24010,1930,NA,1,0,1754,791,NA,1,140,3.05146360397339,0.223669155980598,0.569615801495889,7865.24242424243
"16398",793,"Tucuman","Trancas",24010,1937,NA,0,1,1737,773,NA,45,746,2.54764986038208,0.131570091753293,0.669058695916206,8743.84848484848
"16399",7775,"Tucuman","Trancas",24010,1940,NA,1,0,1945,1345,NA,0,423,2.1851646900177,0.0920990642273054,0.711677079239198,9120.39393939395
"16400",1174,"Tucuman","Trancas",24010,1946,NA,0,1,1889,934,955,NA,NA,2.01021862030029,0.0131570091753268,0.796913845885186,9873.48484848486
"16401",15196,"Tucuman","Trancas",24010,1948,3,1,0,1941,479,1086,12,NA,2.57282018661499,0,0.825326101433845,9998.65217391304
"16402",15497,"Tucuman","Trancas",24010,1948,12,1,0,2126,699,1215,NA,NA,2.26384782791138,0,0.825326101433845,9998.65217391304
"16403",8209,"Tucuman","Trancas",24010,1954,NA,1,0,2376,818,1432,NA,122,2.06438851356506,0,0.910562868079822,9996.5652173913
"16404",14891,"Tucuman","Trancas",24010,1957,NA,1,0,4105,2388,777,89,109,4.43109464645386,0,0.95318125140281,9995.52173913044
"16405",1705,"Tucuman","Trancas",24010,1958,NA,0,1,4469,3008,613,33,24,3.98289251327515,0,0.96738737917714,9995.17391304348
"16406",15891,"Tucuman","Trancas",24010,1960,NA,1,0,4197,2327,881,55,15,4.82213258743286,0,0.995799634725799,9994.47826086957
"16407",8640,"Tucuman","Trancas",24010,1962,NA,1,0,4155,1875,1714,NA,14,2.98932719230652,0,1,9993.78260869565
"16408",9091,"Tucuman","Trancas",24010,1965,NA,1,0,4516,2008,1624,NA,18,5.1988639831543,0,1,9992.73913043478
"16409",4900,"Tucuman","Trancas",24010,1973,3,0,1,5256,696,2795,NA,NA,2.73615789413452,0,1,9989.9565943901
"16410",16877,"Tucuman","Trancas",24010,1973,3,1,0,5234,483,2876,NA,NA,2.94083642959595,0,1,9989.9565943901
"16411",5403,"Tucuman","Trancas",24010,1973,9,0,1,5133,859,3919,NA,NA,1.6323333978653,0,1,9989.9565943901
"16412",2216,"Tucuman","Burruyacu",24100,1983,NA,0,1,16622,4755,10018,NA,NA,2.22661304473877,NA,1,28413.0909090909
"16413",9602,"Tucuman","Burruyacu",24100,1983,NA,1,0,16356,4570,9939,NA,NA,2.20180773735046,NA,1,28413.0909090909
"16414",10128,"Tucuman","Burruyacu",24100,1985,NA,1,0,15951,6657,8143,NA,NA,2.29607486724854,NA,1,28575.8181818182
"16415",10656,"Tucuman","Burruyacu",24100,1987,NA,1,0,16199,4615,6128,NA,NA,3.66884827613831,NA,1,28738.5454545454
"16416",2744,"Tucuman","Burruyacu",24100,1989,NA,0,1,16168,2749,7703,NA,NA,2.79371619224548,NA,1,28901.2727272727
"16417",11184,"Tucuman","Burruyacu",24100,1989,NA,1,0,16158,2411,7434,NA,NA,2.83493876457214,NA,1,28901.2727272727
"16418",11713,"Tucuman","Burruyacu",24100,1991,NA,1,0,16647,338,8183,NA,NA,2.35301756858826,NA,0.999509990215302,29064
"16419",12243,"Tucuman","Burruyacu",24100,1993,NA,1,0,15108,1588,8108,NA,NA,2.62663531303406,NA,0.980307996273041,29838.4
"16420",3281,"Tucuman","Burruyacu",24100,1995,NA,0,1,16134,932,8224,NA,NA,3.05437588691711,NA,0.96110600233078,30612.8
"16421",12780,"Tucuman","Burruyacu",24100,1995,NA,1,0,65554,972,7904,NA,NA,1.48991239070892,NA,0.96110600233078,30612.8
"16422",13308,"Tucuman","Burruyacu",24100,1997,NA,1,0,15060,768,6363,NA,NA,2.65409898757935,NA,0.941904008388519,31387.2000000001
"16423",13831,"Tucuman","Burruyacu",24100,1999,NA,1,0,15969,3120,9055,NA,NA,2.58405089378357,NA,0.922702014446259,32161.6
"16424",3804,"Tucuman","Burruyacu",24100,1999,NA,0,1,16365,4960,9726,NA,NA,2.2331166267395,NA,0.922702014446259,32161.6
"16425",14377,"Tucuman","Burruyacu",24100,2001,NA,1,0,14167,4420,6928,NA,NA,3.11518383026123,NA,0.903500020503998,32936
"16426",17216,"Tucuman","Burruyacu",24100,2003,NA,1,0,10646,421,5886,NA,NA,2.81167030334473,NA,0.884298026561737,33724.2731692591
"16427",4157,"Tucuman","Burruyacu",24100,2003,NA,0,1,16883,105,13094,44,NA,3.63738679885864,NA,0.884298026561737,33724.2731692591
"16428",2214,"Tucuman","Capital",24101,1983,NA,0,1,207519,108436,83411,NA,NA,2.29674601554871,NA,1,416617.90909091
"16429",9600,"Tucuman","Capital",24101,1983,NA,1,0,206243,104681,81907,NA,NA,2.3985812664032,NA,1,416617.90909091
"16430",10126,"Tucuman","Capital",24101,1985,NA,1,0,216685,113829,75234,NA,NA,2.51091337203979,NA,1,430781.181818182
"16431",10654,"Tucuman","Capital",24101,1987,NA,1,0,219783,84626,43838,NA,NA,3.97799921035767,NA,1,444944.454545455
"16432",2742,"Tucuman","Capital",24101,1989,NA,0,1,230865,78041,69704,NA,NA,4.0775146484375,NA,1,459107.727272728
"16433",11182,"Tucuman","Capital",24101,1989,NA,1,0,229942,57696,57669,NA,NA,3.78426814079285,NA,1,459107.727272728
"16434",11711,"Tucuman","Capital",24101,1991,NA,1,0,237876,14881,88697,NA,NA,2.71689677238464,NA,0.999620020389557,473271
"16435",12241,"Tucuman","Capital",24101,1993,NA,1,0,230861,53742,77932,NA,NA,3.25835657119751,NA,0.995152020454407,484138.199999999
"16436",12778,"Tucuman","Capital",24101,1995,NA,1,0,191144,41137,63445,NA,NA,4.18306159973145,NA,0.990684020519257,495005.399999999
"16437",3279,"Tucuman","Capital",24101,1995,NA,0,1,246709,32355,76016,NA,NA,4.24983978271484,NA,0.990684020519257,495005.399999999
"16438",13306,"Tucuman","Capital",24101,1997,NA,1,0,236601,43770,40071,NA,NA,3.51521563529968,NA,0.986216020584107,505872.6
"16439",13829,"Tucuman","Capital",24101,1999,NA,1,0,245067,82315,70876,NA,NA,4.07854032516479,NA,0.981748020648957,516739.799999999
"16440",3802,"Tucuman","Capital",24101,1999,NA,0,1,257574,127292,81779,NA,NA,2.78392004966736,NA,0.981748020648957,516739.799999999
"16441",14365,"Tucuman","Capital",24101,2001,NA,1,0,187963,48847,52060,NA,NA,5.35909080505371,NA,0.977280020713806,527607
"16442",4145,"Tucuman","Capital",24101,2003,NA,0,1,266358,2343,137154,1650,NA,6.01810503005981,NA,0.972812020778655,538644.410213708
"16443",17204,"Tucuman","Capital",24101,2003,NA,1,0,192137,18102,28993,NA,NA,5.76432228088379,NA,0.972812020778655,538644.410213708
"16444",2218,"Tucuman","Chicligasta",24102,1983,NA,0,1,26229,10553,13767,NA,NA,2.28496217727661,NA,1,58166.8181818181
"16445",9604,"Tucuman","Chicligasta",24102,1983,NA,1,0,25387,10451,13586,NA,NA,2.19175004959106,NA,1,58166.8181818181
"16446",10130,"Tucuman","Chicligasta",24102,1985,NA,1,0,27708,12680,11982,NA,NA,2.51483368873596,NA,1,59513.3636363635
"16447",10658,"Tucuman","Chicligasta",24102,1987,NA,1,0,28044,9021,5953,NA,NA,4.1529426574707,NA,1,60859.9090909089
"16448",11186,"Tucuman","Chicligasta",24102,1989,NA,1,0,30142,6509,11910,NA,NA,3.38210678100586,NA,1,62206.4545454546
"16449",2746,"Tucuman","Chicligasta",24102,1989,NA,0,1,30230,8417,13266,NA,NA,3.30125570297241,NA,1,62206.4545454546
"16450",11715,"Tucuman","Chicligasta",24102,1991,NA,1,0,31236,2712,12433,NA,NA,2.98117280006409,NA,0.999719977378845,63553
"16451",12245,"Tucuman","Chicligasta",24102,1993,NA,1,0,31020,7334,11306,NA,NA,3.1196985244751,NA,0.991285979747772,65869
"16452",3283,"Tucuman","Chicligasta",24102,1995,NA,0,1,33141,5045,11487,NA,NA,4.1905632019043,NA,0.982851982116699,68185
"16453",12782,"Tucuman","Chicligasta",24102,1995,NA,1,0,28184,5667,10159,NA,NA,4.38601541519165,NA,0.982851982116699,68185
"16454",13310,"Tucuman","Chicligasta",24102,1997,NA,1,0,32297,6849,7378,NA,NA,3.08277654647827,NA,0.974417984485626,70501
"16455",3806,"Tucuman","Chicligasta",24102,1999,NA,0,1,35124,17583,13318,NA,NA,2.50542974472046,NA,0.965983986854553,72817
"16456",13833,"Tucuman","Chicligasta",24102,1999,NA,1,0,34131,11677,13209,NA,NA,3.37277698516846,NA,0.965983986854553,72817
"16457",14369,"Tucuman","Chicligasta",24102,2001,NA,1,0,28278,9798,10150,NA,NA,4.27088260650635,NA,0.95754998922348,75133
"16458",17208,"Tucuman","Chicligasta",24102,2003,NA,1,0,23582,1544,3650,NA,NA,5.53812265396118,NA,0.949115991592407,77503.6655406038
"16459",4149,"Tucuman","Chicligasta",24102,2003,NA,0,1,35357,369,20754,127,NA,5.24682807922363,NA,0.949115991592407,77503.6655406038
"16460",2217,"Tucuman","Cruz Alta",24103,1983,NA,0,1,55906,15831,35874,NA,NA,2.03064727783203,NA,1,117744.363636364
"16461",9603,"Tucuman","Cruz Alta",24103,1983,NA,1,0,54568,15372,35465,NA,NA,1.98946571350098,NA,1,117744.363636364
"16462",10129,"Tucuman","Cruz Alta",24103,1985,NA,1,0,57707,20239,31478,NA,NA,2.37115478515625,NA,1,121273.272727273
"16463",10657,"Tucuman","Cruz Alta",24103,1987,NA,1,0,58036,14689,16868,NA,NA,4.22662734985352,NA,1,124802.181818182
"16464",2745,"Tucuman","Cruz Alta",24103,1989,NA,0,1,63340,10348,32561,NA,NA,2.74580311775208,NA,1,128331.090909091
"16465",11185,"Tucuman","Cruz Alta",24103,1989,NA,1,0,63167,8939,29002,NA,NA,3.01447892189026,NA,1,128331.090909091
"16466",11714,"Tucuman","Cruz Alta",24103,1991,NA,1,0,65027,1397,34958,NA,NA,2.35477805137634,NA,0.999729990959167,131860
"16467",12244,"Tucuman","Cruz Alta",24103,1993,NA,1,0,62396,7764,31149,NA,NA,2.73450589179993,NA,0.989961993694305,137936
"16468",12781,"Tucuman","Cruz Alta",24103,1995,NA,1,0,56464,5297,27977,NA,NA,3.24152040481567,NA,0.980193996429442,144012
"16469",3282,"Tucuman","Cruz Alta",24103,1995,NA,0,1,66883,5071,30198,NA,NA,3.5591516494751,NA,0.980193996429442,144012
"16470",13309,"Tucuman","Cruz Alta",24103,1997,NA,1,0,64671,5171,19678,NA,NA,2.89952802658081,NA,0.970425999164581,150088
"16471",3805,"Tucuman","Cruz Alta",24103,1999,NA,0,1,73064,26626,37198,NA,NA,2.52487206459045,NA,0.960658001899718,156164
"16472",13832,"Tucuman","Cruz Alta",24103,1999,NA,1,0,70504,16408,34042,NA,NA,3.11124682426453,NA,0.960658001899718,156164
"16473",14376,"Tucuman","Cruz Alta",24103,2001,NA,1,0,57167,15174,22583,NA,NA,3.9979944229126,NA,0.950890004634857,162240
"16474",4156,"Tucuman","Cruz Alta",24103,2003,NA,0,1,77462,489,54799,267,NA,4.99151182174683,NA,0.941122007369998,168491.025781578
"16475",17215,"Tucuman","Cruz Alta",24103,2003,NA,1,0,44671,2352,9580,NA,NA,5.09277486801147,NA,0.941122007369998,168491.025781578
"16476",2219,"Tucuman","Famailla",24104,1983,NA,0,1,11306,3475,6659,NA,NA,2.26194787025452,NA,1,25566.8181818182
"16477",9605,"Tucuman","Famailla",24104,1983,NA,1,0,10997,3381,6585,NA,NA,2.19977569580078,NA,1,25566.8181818182
"16478",10131,"Tucuman","Famailla",24104,1985,NA,1,0,11953,4352,5435,NA,NA,2.89879846572876,NA,1,25835.3636363636
"16479",10659,"Tucuman","Famailla",24104,1987,NA,1,0,11616,3235,2906,NA,NA,4.05953645706177,NA,1,26103.9090909091
"16480",11187,"Tucuman","Famailla",24104,1989,NA,1,0,12569,2385,5788,NA,NA,3.18679571151733,NA,1,26372.4545454546
"16481",2747,"Tucuman","Famailla",24104,1989,NA,0,1,12598,2733,6602,NA,NA,2.83348274230957,NA,1,26372.4545454546
"16482",11716,"Tucuman","Famailla",24104,1991,NA,1,0,13116,733,5548,NA,NA,3.18417835235596,NA,0.999670028686523,26641
"16483",12246,"Tucuman","Famailla",24104,1993,NA,1,0,12774,2352,6084,NA,NA,2.94775724411011,NA,0.989586019515992,27503
"16484",12783,"Tucuman","Famailla",24104,1995,NA,1,0,22556,1943,4564,NA,NA,2.99768328666687,NA,0.97950201034546,28365
"16485",3284,"Tucuman","Famailla",24104,1995,NA,0,1,13483,1712,4975,NA,NA,4.22876501083374,NA,0.97950201034546,28365
"16486",13311,"Tucuman","Famailla",24104,1997,NA,1,0,13809,1827,5695,NA,NA,3.41171193122864,NA,0.969418001174928,29227
"16487",13834,"Tucuman","Famailla",24104,1999,NA,1,0,14562,5250,5921,NA,NA,3.13650012016296,NA,0.959333992004394,30089
"16488",3807,"Tucuman","Famailla",24104,1999,NA,0,1,14934,7359,6097,NA,NA,2.4289710521698,NA,0.959333992004394,30089
"16489",14367,"Tucuman","Famailla",24104,2001,NA,1,0,12505,3682,4979,NA,NA,4.1428599357605,NA,0.949249982833862,30951
"16490",4147,"Tucuman","Famailla",24104,2003,NA,0,1,15245,101,9913,72,NA,5.68826293945312,NA,0.939165973663329,31831.3455536011
"16491",17206,"Tucuman","Famailla",24104,2003,NA,1,0,10489,865,1921,NA,NA,5.9439959526062,NA,0.939165973663329,31831.3455536011
"16492",9606,"Tucuman","Graneros",24105,1983,NA,1,0,5779,1254,3726,NA,NA,2.13077783584595,NA,1,11022.3636363636
"16493",2220,"Tucuman","Graneros",24105,1983,NA,0,1,5959,1262,3733,NA,NA,2.26076078414917,NA,1,11022.3636363636
"16494",10132,"Tucuman","Graneros",24105,1985,NA,1,0,5755,2175,3317,NA,NA,2.10416698455811,NA,1,11225.2727272727
"16495",10660,"Tucuman","Graneros",24105,1987,NA,1,0,6127,2158,2738,NA,NA,2.87426948547363,NA,1,11428.1818181818
"16496",11188,"Tucuman","Graneros",24105,1989,NA,1,0,6178,1210,3294,NA,NA,2.74955153465271,NA,1,11631.0909090909
"16497",2748,"Tucuman","Graneros",24105,1989,NA,0,1,6182,1263,3546,NA,NA,2.47753739356995,NA,1,11631.0909090909
"16498",11717,"Tucuman","Graneros",24105,1991,NA,1,0,6331,253,3573,NA,NA,2.29556679725647,NA,0.999629974365234,11834
"16499",12247,"Tucuman","Graneros",24105,1993,NA,1,0,6054,1235,3113,NA,NA,2.78353071212769,NA,0.988045978546143,12079.8
"16500",3285,"Tucuman","Graneros",24105,1995,NA,0,1,6365,657,2808,NA,NA,3.52856826782227,NA,0.976461982727052,12325.6
"16501",12784,"Tucuman","Graneros",24105,1995,NA,1,0,13339,898,2778,NA,NA,2.38748264312744,NA,0.976461982727052,12325.6
"16502",13312,"Tucuman","Graneros",24105,1997,NA,1,0,6080,558,3290,NA,NA,2.64176297187805,NA,0.964877986907959,12571.4
"16503",13835,"Tucuman","Graneros",24105,1999,NA,1,0,6421,1233,4144,NA,NA,2.1567554473877,NA,0.953293991088868,12817.2
"16504",3808,"Tucuman","Graneros",24105,1999,NA,0,1,6531,1883,4090,NA,NA,2.0972957611084,NA,0.953293991088868,12817.2
"16505",14373,"Tucuman","Graneros",24105,2001,NA,1,0,5720,2400,2398,NA,NA,3.43842577934265,NA,0.941709995269775,13063
"16506",4153,"Tucuman","Graneros",24105,2003,NA,0,1,6868,48,5349,19,NA,3.73215961456299,NA,0.930125999450681,13312.3128542878
"16507",17212,"Tucuman","Graneros",24105,2003,NA,1,0,4524,222,2038,NA,NA,3.78541827201843,NA,0.930125999450681,13312.3128542878
"16508",2222,"Tucuman","Leales",24106,1983,NA,0,1,26148,7617,16904,NA,NA,1.98745441436768,NA,1,46870.2727272727
"16509",9608,"Tucuman","Leales",24106,1983,NA,1,0,25773,7477,16834,NA,NA,1.9551317691803,NA,1,46870.2727272727
"16510",10134,"Tucuman","Leales",24106,1985,NA,1,0,25425,9732,14196,NA,NA,2.18012928962708,NA,1,46980.4545454545
"16511",10662,"Tucuman","Leales",24106,1987,NA,1,0,25515,7278,9575,NA,NA,3.59513211250305,NA,1,47090.6363636364
"16512",2750,"Tucuman","Leales",24106,1989,NA,0,1,26096,5012,14277,NA,NA,2.60326218605042,NA,1,47200.8181818182
"16513",11190,"Tucuman","Leales",24106,1989,NA,1,0,26068,4594,13357,NA,NA,2.81672644615173,NA,1,47200.8181818182
"16514",11719,"Tucuman","Leales",24106,1991,NA,1,0,26330,688,13944,NA,NA,2.37161827087402,NA,0.999610006809235,47311
"16515",12249,"Tucuman","Leales",24106,1993,NA,1,0,23822,3817,12278,NA,NA,2.76154828071594,NA,0.987648010253906,48066.8
"16516",3287,"Tucuman","Leales",24106,1995,NA,0,1,25162,2437,11352,NA,NA,3.45034313201904,NA,0.975686013698578,48822.6000000001
"16517",12786,"Tucuman","Leales",24106,1995,NA,1,0,21239,2989,11067,NA,NA,3.0184440612793,NA,0.975686013698578,48822.6000000001
"16518",13314,"Tucuman","Leales",24106,1997,NA,1,0,23884,2423,9986,NA,NA,2.98710632324219,NA,0.96372401714325,49578.4
"16519",3810,"Tucuman","Leales",24106,1999,NA,0,1,24577,9888,11857,NA,NA,2.51432967185974,NA,0.951762020587921,50334.2000000001
"16520",13837,"Tucuman","Leales",24106,1999,NA,1,0,23666,6319,11411,NA,NA,3.02393007278442,NA,0.951762020587921,50334.2000000001
"16521",14375,"Tucuman","Leales",24106,2001,NA,1,0,21277,7083,9369,NA,NA,3.61685061454773,NA,0.939800024032593,51090
"16522",4155,"Tucuman","Leales",24106,2003,NA,0,1,25982,199,19565,70,NA,4.06320905685425,NA,0.927838027477264,51854.2691704694
"16523",17214,"Tucuman","Leales",24106,2003,NA,1,0,15408,1260,5004,NA,NA,5.02812051773071,NA,0.927838027477264,51854.2691704694
"16524",9610,"Tucuman","Monteros",24107,1983,NA,1,0,24851,7760,14582,NA,NA,2.25447368621826,NA,1,50450.6363636364
"16525",2224,"Tucuman","Monteros",24107,1983,NA,0,1,25515,8320,15147,NA,NA,2.17680382728577,NA,1,50450.6363636364
"16526",10136,"Tucuman","Monteros",24107,1985,NA,1,0,25779,9156,13918,NA,NA,2.38687038421631,NA,1,50803.7272727272
"16527",10664,"Tucuman","Monteros",24107,1987,NA,1,0,26577,7096,7431,NA,NA,4.14576816558838,NA,1,51156.8181818182
"16528",2752,"Tucuman","Monteros",24107,1989,NA,0,1,28081,5765,14637,NA,NA,2.83724927902222,NA,1,51509.9090909091
"16529",11192,"Tucuman","Monteros",24107,1989,NA,1,0,28037,4746,12447,NA,NA,3.40173721313477,NA,1,51509.9090909091
"16530",11721,"Tucuman","Monteros",24107,1991,NA,1,0,28523,1133,14506,NA,NA,2.54670977592468,NA,0.999809980392456,51863
"16531",12251,"Tucuman","Monteros",24107,1993,NA,1,0,27595,5639,10566,NA,NA,3.32262420654297,NA,0.992071986198425,53178.8
"16532",3289,"Tucuman","Monteros",24107,1995,NA,0,1,28804,2720,10403,NA,NA,3.7521333694458,NA,0.984333992004395,54494.6000000001
"16533",12788,"Tucuman","Monteros",24107,1995,NA,1,0,27182,4457,9513,NA,NA,4.42251348495483,NA,0.984333992004395,54494.6000000001
"16534",13316,"Tucuman","Monteros",24107,1997,NA,1,0,27810,3903,9513,NA,NA,3.54483556747437,NA,0.976595997810364,55810.4000000001
"16535",13839,"Tucuman","Monteros",24107,1999,NA,1,0,28652,8273,13548,NA,NA,3.00669622421265,NA,0.968858003616333,57126.2
"16536",3812,"Tucuman","Monteros",24107,1999,NA,0,1,29510,13765,12952,NA,NA,2.42231583595276,NA,0.968858003616333,57126.2
"16537",14368,"Tucuman","Monteros",24107,2001,NA,1,0,25446,7939,11371,NA,NA,3.52575707435608,NA,0.961120009422302,58442
